,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,delta_t_prev,delta_t,del_delta_t,knee_angular_vel_r_prev,knee_angular_vel_r,knee_angular_acc_r,ankle_angular_vel_r_prev,ankle_angular_vel_r,ankle_angular_acc_r,knee_angular_vel_l_prev,knee_angular_vel_l,knee_angular_acc_l,ankle_angular_vel_l_prev,ankle_angular_vel_l,ankle_angular_acc_l
820,4.075,-8.75736684,-63.21338983,-6.10401079,0.78255709,4.065,4.07,-3.29378549,-3.21223868,-3.17122065,-2.19460084,-1.94803852,-1.70659185,-56.44120179,-55.62184349,-54.77044126,-13.41969016,-13.04220405,-12.68603908,0.005,0.005,0.005,16.309362,8.203606,-1621.1512,49.312464,48.289334,-204.626,163.87166,170.280446,1281.7572,75.497222,71.232994,-852.8456
821,4.08,-9.01723386,-65.13561058,-6.17542027,0.79329456,4.07,4.075,-3.21223868,-3.17122065,-3.1607761,-1.94803852,-1.70659185,-1.45376901,-55.62184349,-54.77044126,-53.88213982,-13.04220405,-12.68603908,-12.34161464,0.005,0.005,0.005,8.203606,2.08891,-1222.9392,48.289334,50.564568,455.0468,170.280446,177.660288,1475.9684,71.232994,68.884888,-469.6212
822,4.085,-9.15193483,-67.07719395,-6.20950327,0.80518594,4.075,4.08,-3.17122065,-3.1607761,-3.16457811,-1.70659185,-1.45376901,-1.20891904,-54.77044126,-53.88213982,-52.99853983,-12.68603908,-12.34161464,-11.87905989,0.005,0.005,0.005,2.08891,-0.760402,-569.8624,50.564568,48.969994,-318.9148,177.660288,176.719998,-188.058,68.884888,92.51095,4725.2124
823,4.09,-9.19824388,-69.03639021,-6.20771151,0.81878557,4.08,4.085,-3.1607761,-3.16457811,-3.22244367,-1.45376901,-1.20891904,-0.92865654,-53.88213982,-52.99853983,-52.02662751,-12.34161464,-11.87905989,-11.6115794,0.005,0.005,0.005,-0.760402,-11.573112,-2162.542,48.969994,56.0525,1416.5012,176.719998,194.382464,3532.4932,92.51095,53.496098,-7802.9704
824,4.095,-9.19578246,-71.01071529,-6.17220892,0.8346985,4.085,4.09,-3.16457811,-3.22244367,-3.28497698,-1.20891904,-0.92865654,-0.67659837,-52.99853983,-52.02662751,-51.00139867,-11.87905989,-11.6115794,-11.37494465,0.005,0.005,0.005,-11.573112,-12.506662,-186.71,56.0525,50.411634,-1128.1732,194.382464,205.045768,2132.6608,53.496098,47.32695,-1233.8296
825,4.1,-9.18191508,-72.99678915,-6.10601611,0.8535598,4.09,4.095,-3.22244367,-3.28497698,-3.36119119,-0.92865654,-0.67659837,-0.4304803,-52.02662751,-51.00139867,-49.98271309,-11.6115794,-11.37494465,-11.02362475,0.005,0.005,0.005,-12.506662,-15.242842,-547.236,50.411634,49.223614,-237.604,205.045768,203.737116,-261.7304,47.32695,70.26398,4587.406
826,4.105,-9.1886244,-74.98985589,-6.0131637,0.8760061,4.095,4.1,-3.28497698,-3.36119119,-3.4533746,-0.67659837,-0.4304803,-0.16109742,-51.00139867,-49.98271309,-48.88683983,-11.37494465,-11.02362475,-10.79816996,0.005,0.005,0.005,-15.242842,-18.436682,-638.768,49.223614,53.876576,930.5924,203.737116,219.174652,3087.5072,70.26398,45.090958,-5034.6044
827,4.11,-9.24041585,-76.98376311,-5.8987848,0.9026374,4.1,4.105,-3.36119119,-3.4533746,-3.53958658,-0.4304803,-0.16109742,0.06085127,-49.98271309,-48.88683983,-47.77222241,-11.02362475,-10.79816996,-10.5133304,0.005,0.005,0.005,-18.436682,-17.242396,238.8572,53.876576,44.389738,-1897.3676,219.174652,222.923484,749.7664,45.090958,56.967912,2375.3908
828,4.115,-9.35464607,-78.97144086,-5.76913056,0.93396957,4.105,4.11,-3.4533746,-3.53958658,-3.629352,-0.16109742,0.06085127,0.29183616,-48.88683983,-47.77222241,-46.61040956,-10.79816996,-10.5133304,-10.27855699,0.005,0.005,0.005,-17.242396,-17.953084,-142.1376,44.389738,46.196978,361.448,222.923484,232.36257,1887.8172,56.967912,46.954682,-2002.646
829,4.12,-9.53893588,-80.94520502,-5.63152844,0.97037988,4.11,4.115,-3.53958658,-3.629352,-3.72875003,0.06085127,0.29183616,0.52999006,-47.77222241,-46.61040956,-45.40343603,-10.5133304,-10.27855699,-10.11208315,0.005,0.005,0.005,-17.953084,-19.879606,-385.3044,46.196978,47.63078,286.7604,232.36257,241.394706,1806.4272,46.954682,33.294768,-2731.9828
830,4.125,-9.79176414,-82.89770319,-5.49430963,1.01204792,4.115,4.12,-3.629352,-3.72875003,-3.81073522,0.29183616,0.52999006,0.7268094,-46.61040956,-45.40343603,-44.16558465,-10.27855699,-10.11208315,-9.91302096,0.005,0.005,0.005,-19.879606,-16.397038,696.5136,47.63078,39.363868,-1653.3824,241.394706,247.570276,1235.114,33.294768,39.812438,1303.534
831,4.13,-10.10277574,-84.82233049,-5.36670603,1.0588935,4.12,4.125,-3.72875003,-3.81073522,-3.89756196,0.52999006,0.7268094,0.92865999,-45.40343603,-44.16558465,-42.89267616,-10.11208315,-9.91302096,-9.71071695,0.005,0.005,0.005,-16.397038,-17.365348,-193.662,39.363868,40.370118,201.25,247.570276,254.581698,1402.2844,39.812438,40.460802,129.6728
832,4.135,-10.45393066,-86.71342444,-5.25869834,1.11051411,4.125,4.13,-3.81073522,-3.89756196,-3.98482957,0.7268094,0.92865999,1.12811911,-44.16558465,-42.89267616,-41.57544569,-9.91302096,-9.71071695,-9.61483903,0.005,0.005,0.005,-17.365348,-17.453522,-17.6348,40.370118,39.891824,-95.6588,254.581698,263.446094,1772.8792,40.460802,19.175584,-4257.0436
833,4.14,-10.82124922,-88.56676471,-5.18083758,1.16612564,4.13,4.135,-3.89756196,-3.98482957,-4.05930664,0.92865999,1.12811911,1.30346743,-42.89267616,-41.57544569,-40.23302963,-9.71071695,-9.61483903,-9.46787084,0.005,0.005,0.005,-17.453522,-14.895414,511.6216,39.891824,35.069664,-964.432,263.446094,268.483212,1007.4236,19.175584,29.393638,2043.6108
834,4.145,-11.17920478,-90.37981957,-5.22809369,1.21866637,4.135,4.14,-3.98482957,-4.05930664,-4.15624144,1.12811911,1.30346743,1.5045691,-41.57544569,-40.23302963,-38.85149584,-9.61483903,-9.46787084,-9.41512283,0.005,0.005,0.005,-14.895414,-19.38696,-898.3092,35.069664,40.220334,1030.134,268.483212,276.306758,1564.7092,29.393638,10.549602,-3768.8072
835,4.15,-11.50539105,-92.15110887,-5.37386075,1.26966093,4.14,4.145,-4.05930664,-4.15624144,-4.2314495,1.30346743,1.5045691,1.67906383,-40.23302963,-38.85149584,-37.43802869,-9.46787084,-9.41512283,-9.32360699,0.005,0.005,0.005,-19.38696,-15.041612,869.0696,40.220334,34.898946,-1064.2776,276.306758,282.69343,1277.3344,10.549602,18.303168,1550.7132
836,4.155,-11.78443128,-93.87976197,-5.61114384,1.31847543,4.145,4.15,-4.15624144,-4.2314495,-4.33305464,1.5045691,1.67906383,1.87631539,-38.85149584,-37.43802869,-35.99540938,-9.41512283,-9.32360699,-9.32031395,0.005,0.005,0.005,-15.041612,-20.321028,-1055.8832,34.898946,39.450312,910.2732,282.69343,288.523862,1166.0864,18.303168,0.658608,-3528.912
837,4.16,-12.0094574,-95.56561434,-5.95228288,1.36261396,4.15,4.155,-4.2314495,-4.33305464,-4.41075723,1.67906383,1.87631539,2.02885617,-37.43802869,-35.99540938,-34.50885294,-9.32360699,-9.32031395,-9.31409352,0.005,0.005,0.005,-20.321028,-15.540518,956.102,39.450312,30.508156,-1788.4312,288.523862,297.311288,1757.4852,0.658608,1.244086,117.0956
838,4.165,-12.18126252,-97.208883,-6.40835415,1.39923321,4.155,4.16,-4.33305464,-4.41075723,-4.51497766,1.87631539,2.02885617,2.21442436,-35.99540938,-34.50885294,-33.01256391,-9.32031395,-9.31409352,-9.37878908,0.005,0.005,0.005,-15.540518,-20.844086,-1060.7136,30.508156,37.113638,1321.0964,297.311288,299.257806,389.3036,1.244086,-12.939112,-2836.6396
839,4.17,-12.30577632,-98.80980814,-6.98884333,1.42522729,4.16,4.165,-4.41075723,-4.51497766,-4.629773,2.02885617,2.21442436,2.39088963,-34.50885294,-33.01256391,-31.46408008,-9.31409352,-9.37878908,-9.52056669,0.005,0.005,0.005,-20.844086,-22.959068,-422.9964,37.113638,35.293054,-364.1168,299.257806,309.696766,2087.792,-12.939112,-28.355522,-3083.282
840,4.175,-12.39259685,-100.3687611,-7.7046837,1.43758803,4.165,4.17,-4.51497766,-4.629773,-4.73428862,2.21442436,2.39088963,2.55735119,-33.01256391,-31.46408008,-29.87761015,-9.37878908,-9.52056669,-9.65798726,0.005,0.005,0.005,-22.959068,-20.903124,411.1888,35.293054,33.292312,-400.1484,309.696766,317.293986,1519.444,-28.355522,-27.484114,174.2816
841,4.18,-12.4528931,-101.8861084,-8.56438046,1.43343762,4.17,4.175,-4.629773,-4.73428862,-4.86125934,2.39088963,2.55735119,2.73333639,-31.46408008,-29.87761015,-28.29158941,-9.52056669,-9.65798726,-9.88076826,0.005,0.005,0.005,-20.903124,-25.394144,-898.204,33.292312,35.19704,380.9456,317.293986,317.204148,-17.9676,-27.484114,-44.5562,-3414.4172
842,4.185,-12.49718539,-103.3621695,-9.56318341,1.40919404,4.175,4.18,-4.73428862,-4.86125934,-4.9952335,2.55735119,2.73333639,2.90612844,-29.87761015,-28.29158941,-26.64480584,-9.65798726,-9.88076826,-10.1237381,0.005,0.005,0.005,-25.394144,-26.794832,-280.1376,35.19704,34.55841,-127.726,317.204148,329.356714,2430.5132,-44.5562,-48.593968,-807.5536
843,4.19,-12.53336029,-104.7968608,-10.70165588,1.36209751,4.18,4.185,-4.86125934,-4.9952335,-5.13731697,2.73333639,2.90612844,3.07441667,-28.29158941,-26.64480584,-24.98911351,-9.88076826,-10.1237381,-10.43002221,0.005,0.005,0.005,-26.794832,-28.416694,-324.3724,34.55841,33.657646,-180.1528,329.356714,331.138466,356.3504,-48.593968,-61.256822,-2532.5708
844,4.195,-12.5676345,-106.1899516,-11.97807425,1.28991478,4.185,4.19,-4.9952335,-5.13731697,-5.2873461,2.90612844,3.07441667,3.23362129,-26.64480584,-24.98911351,-23.31976182,-10.1237381,-10.43002221,-10.7619969,0.005,0.005,0.005,-28.416694,-30.005826,-317.8264,33.657646,31.840924,-363.3444,331.138466,333.870338,546.3744,-61.256822,-66.394938,-1027.6232
845,4.2,-12.60413403,-107.5407938,-13.388242,1.19112107,4.19,4.195,-5.13731697,-5.2873461,-5.44519404,3.07441667,3.23362129,3.38680365,-24.98911351,-23.31976182,-21.63973788,-10.43002221,-10.7619969,-11.11438321,0.005,0.005,0.005,-30.005826,-31.569588,-312.7524,31.840924,30.636472,-240.8904,333.870338,336.004788,426.89,-66.394938,-70.477262,-816.4648
846,4.205,-12.64353872,-108.8479314,-15.07668502,1.06510925,4.195,4.2,-5.2873461,-5.44519404,-5.61111571,3.23362129,3.38680365,3.53161775,-23.31976182,-21.63973788,-19.95344673,-10.7619969,-11.11438321,-11.47012871,0.005,0.005,0.005,-31.569588,-33.184334,-322.9492,30.636472,28.96282,-334.7304,336.004788,337.25823,250.6884,-70.477262,-71.1491,-134.3676
847,4.21,-12.68222787,-110.1093651,-17.0280618,0.91320301,4.2,4.205,-5.44519404,-5.61111571,-5.78408446,3.38680365,3.53161775,3.66624925,-21.63973788,-19.95344673,-18.27026112,-11.11438321,-11.47012871,-11.81110965,0.005,0.005,0.005,-33.184334,-34.59375,-281.8832,28.96282,26.9263,-407.304,337.25823,336.637122,-124.2216,-71.1491,-68.196188,590.5824
848,4.215,-12.71297044,-111.3230292,-18.99908292,0.7369441,4.205,4.21,-5.61111571,-5.78408446,-5.96486034,3.53161775,3.66624925,3.79110477,-19.95344673,-18.27026112,-16.59522852,-11.47012871,-11.81110965,-12.12417601,0.005,0.005,0.005,-34.59375,-36.155176,-312.2852,26.9263,24.971104,-391.0392,336.637122,335.00652,-326.1204,-68.196188,-62.613272,1116.5832
849,4.22,-12.72575927,-112.4867178,-20.95476677,0.53852036,4.21,4.215,-5.78408446,-5.96486034,-6.15229735,3.66624925,3.79110477,3.89363498,-18.27026112,-16.59522852,-14.93007734,-11.81110965,-12.12417601,-12.41782821,0.005,0.005,0.005,-36.155176,-37.487402,-266.4452,24.971104,20.506042,-893.0124,335.00652,333.030236,-395.2568,-62.613272,-58.73044,776.5664
850,4.225,-12.70819022,-113.5976844,-22.86101025,0.32114804,4.215,4.22,-5.96486034,-6.15229735,-6.34533231,3.79110477,3.89363498,4.00114268,-16.59522852,-14.93007734,-13.29346356,-12.12417601,-12.41782821,-12.61518151,0.005,0.005,0.005,-37.487402,-38.606992,-223.918,20.506042,21.50154,199.0996,333.030236,327.322756,-1141.496,-58.73044,-39.47066,3851.956
851,4.23,-12.64573287,-114.6521606,-24.68481945,0.08907459,4.22,4.225,-6.15229735,-6.34533231,-6.55161529,3.89363498,4.00114268,4.09623347,-14.93007734,-13.29346356,-11.67680656,-12.41782821,-12.61518151,-12.79009299,0.005,0.005,0.005,-38.606992,-41.256596,-529.9208,21.50154,19.018158,-496.6764,327.322756,323.3314,-798.2712,-39.47066,-34.982296,897.6728
852,4.235,-12.5234828,-115.6458442,-26.39189527,-0.15279737,4.225,4.23,-6.34533231,-6.55161529,-6.76540032,4.00114268,4.09623347,4.17313909,-13.29346356,-11.67680656,-10.09448557,-12.61518151,-12.79009299,-12.92280067,0.005,0.005,0.005,-41.256596,-42.757006,-300.082,19.018158,15.381124,-727.4068,323.3314,316.464198,-1373.4404,-34.982296,-26.541536,1688.152
853,4.24,-12.32686236,-116.5746042,-27.9198745,-0.40501782,4.23,4.235,-6.55161529,-6.76540032,-6.98741491,4.09623347,4.17313909,4.23222366,-11.67680656,-10.09448557,-8.56058018,-12.79009299,-12.92280067,-13.02384269,0.005,0.005,0.005,-42.757006,-44.402918,-329.1824,15.381124,11.816914,-712.842,316.464198,306.781078,-1936.624,-26.541536,-20.208404,1266.6264
854,4.245,-12.04273135,-117.4347358,-29.30452811,-0.65025839,4.235,4.24,-6.76540032,-6.98741491,-7.21398836,4.17313909,4.23222366,4.26667069,-10.09448557,-8.56058018,-7.0928749,-12.92280067,-13.02384269,-13.10895996,0.005,0.005,0.005,-44.402918,-45.31469,-182.3544,11.816914,6.889406,-985.5016,306.781078,293.541056,-2648.0044,-20.208404,-17.023454,636.99
855,4.25,-11.66051043,-118.2228878,-30.49953379,-0.88130491,4.24,4.245,-6.98741491,-7.21398836,-7.45061258,4.23222366,4.26667069,4.3113122,-8.56058018,-7.0928749,-5.71909783,-13.02384269,-13.10895996,-13.18588701,0.005,0.005,0.005,-45.31469,-47.324844,-402.0308,6.889406,8.928302,407.7792,293.541056,274.755414,-3757.1284,-17.023454,-15.38541,327.6088
856,4.255,-11.17419981,-118.9361083,-31.45976696,-1.0911344,4.245,4.25,-7.21398836,-7.45061258,-7.70744163,4.26667069,4.3113122,4.3335438,-7.0928749,-5.71909783,-4.4472814,-13.10895996,-13.18588701,-13.19201462,0.005,0.005,0.005,-47.324844,-51.36581,-808.1932,8.928302,4.44632,-896.3964,274.755414,254.363286,-4078.4256,-15.38541,-1.225522,2831.9776
857,4.26,-10.58432154,-119.5715835,-32.14359874,-1.27322853,4.25,4.255,-7.45061258,-7.70744163,-7.96497571,4.3113122,4.3335438,4.3328059,-5.71909783,-4.4472814,-3.33555053,-13.18588701,-13.19201462,-13.21503614,0.005,0.005,0.005,-51.36581,-51.506816,-28.2012,4.44632,-0.14758,-918.78,254.363286,222.346174,-6403.4224,-1.225522,-4.604304,-675.7564
858,4.265,-9.89763492,-120.1267326,-32.51524752,-1.42188046,4.255,4.26,-7.70744163,-7.96497571,-8.23767288,4.3335438,4.3328059,4.32422358,-4.4472814,-3.33555053,-2.40437011,-13.19201462,-13.21503614,-13.19912246,0.005,0.005,0.005,-51.506816,-54.539434,-606.5236,-0.14758,-1.716464,-313.7768,222.346174,186.236084,-7222.018,-4.604304,3.182736,1557.408
859,4.27,-9.12309933,-120.5987453,-32.54703167,-1.53247491,4.26,4.265,-7.96497571,-8.23767288,-8.52845304,4.3328059,4.32422358,4.31391465,-3.33555053,-2.40437011,-1.68105454,-13.21503614,-13.19912246,-13.16116517,0.005,0.005,0.005,-54.539434,-58.156032,-723.3196,-1.716464,-2.061786,-69.0644,186.236084,144.663114,-8314.594,3.182736,7.591458,881.7444
860,4.275,-8.26959762,-120.9842322,-32.22138076,-1.60171898,4.265,4.27,-8.23767288,-8.52845304,-8.82883791,4.32422358,4.31391465,4.29963883,-2.40437011,-1.68105454,-1.18227903,-13.19912246,-13.16116517,-13.13082469,0.005,0.005,0.005,-58.156032,-60.076974,-384.1884,-2.061786,-2.855164,-158.6756,144.663114,99.755102,-8981.6024,7.591458,6.068096,-304.6724
861,4.28,-7.34512015,-121.2788732,-31.53243636,-1.62780135,4.27,4.275,-8.52845304,-8.82883791,-9.14423893,4.31391465,4.29963883,4.26942622,-1.68105454,-1.18227903,-0.92277951,-13.16116517,-13.13082469,-13.0374248,0.005,0.005,0.005,-60.076974,-63.080204,-600.646,-2.855164,-6.042522,-637.4716,99.755102,51.899904,-9571.0396,6.068096,18.679978,2522.3764
862,4.285,-6.35747991,-121.4773369,-30.4870568,-1.61046108,4.275,4.28,-8.82883791,-9.14423893,-9.49233725,4.29963883,4.26942622,4.24719188,-1.18227903,-0.92277951,-0.92966624,-13.13082469,-13.0374248,-12.86149798,0.005,0.005,0.005,-63.080204,-69.619664,-1307.892,-6.042522,-4.446868,319.1308,51.899904,-1.377346,-10655.45,18.679978,35.185364,3301.0772
863,4.29,-5.31353701,-121.5727802,-29.1050779,-1.5509564,4.28,4.285,-9.14423893,-9.49233725,-9.82827008,4.26942622,4.24719188,4.16906505,-0.92277951,-0.92966624,-1.12103759,-13.0374248,-12.86149798,-12.75790751,0.005,0.005,0.005,-69.619664,-67.186566,486.6196,-4.446868,-15.625366,-2235.6996,-1.377346,-38.27427,-7379.3848,35.185364,20.718094,-2893.454
864,4.295,-4.21986548,-121.5565287,-27.41879935,-1.45193413,4.285,4.29,-9.49233725,-9.82827008,-10.20564055,4.24719188,4.16906505,4.11617357,-0.92966624,-1.12103759,-1.51241555,-12.86149798,-12.75790751,-12.62631328,0.005,0.005,0.005,-67.186566,-75.474094,-1657.5056,-15.625366,-10.578296,1009.414,-38.27427,-78.275592,-8000.2644,20.718094,26.318846,1120.1504
865,4.3,-3.07072376,-121.4172966,-25.47175763,-1.31721285,4.29,4.295,-9.82827008,-10.20564055,-10.57682035,4.16906505,4.11617357,4.04195596,-1.12103759,-1.51241555,-2.10884531,-12.75790751,-12.62631328,-12.44479107,0.005,0.005,0.005,-75.474094,-74.23596,247.6268,-10.578296,-14.843522,-853.0452,-78.275592,-119.285952,-8202.072,26.318846,36.304442,1997.1192
866,4.305,-1.85876704,-121.1412054,-23.3168428,-1.15150374,4.295,4.3,-10.20564055,-10.57682035,-10.93421816,4.11617357,4.04195596,3.91133326,-1.51241555,-2.10884531,-2.79102186,-12.62631328,-12.44479107,-12.33459628,0.005,0.005,0.005,-74.23596,-71.479562,551.2796,-14.843522,-26.12454,-2256.2036,-119.285952,-136.43531,-3429.8716,36.304442,22.038958,-2853.0968
867,4.31,-0.58385915,-120.7110617,-21.01383365,-0.96009925,4.3,4.305,-10.57682035,-10.93421816,-11.35635223,4.04195596,3.91133326,3.82329843,-2.10884531,-2.79102186,-3.57490539,-12.44479107,-12.33459628,-12.21731873,0.005,0.005,0.005,-71.479562,-84.426814,-2589.4504,-26.12454,-17.606966,1703.5148,-136.43531,-156.776706,-4068.2792,22.038958,23.45551,283.3104
868,4.315,0.75474672,-120.1067616,-18.62649482,-0.7485607,4.305,4.31,-10.93421816,-11.35635223,-11.7470964,3.91133326,3.82329843,3.66065373,-2.79102186,-3.57490539,-4.40834064,-12.33459628,-12.21731873,-12.12902111,0.005,0.005,0.005,-84.426814,-78.148834,1255.596,-17.606966,-32.52894,-2984.3948,-156.776706,-166.68705,-1982.0688,23.45551,17.659524,-1159.1972
869,4.32,2.15699413,-119.3050081,-16.21941818,-0.52243522,4.31,4.315,-11.35635223,-11.7470964,-12.19703246,3.82329843,3.66065373,3.53333278,-3.57490539,-4.40834064,-5.25563348,-12.21731873,-12.12902111,-12.05560127,0.005,0.005,0.005,-78.148834,-89.987212,-2367.6756,-32.52894,-25.46419,1412.95,-166.68705,-169.458568,-554.3036,17.659524,14.683968,-595.1112
870,4.325,3.6214641,-118.2789321,-13.85479715,-0.28702621,4.315,4.32,-11.7470964,-12.19703246,-12.65450361,3.66065373,3.53333278,3.36943665,-4.40834064,-5.25563348,-6.11405566,-12.12902111,-12.05560127,-12.05500696,0.005,0.005,0.005,-89.987212,-91.49423,-301.4036,-25.46419,-32.779226,-1463.0072,-169.458568,-171.684436,-445.1736,14.683968,0.118862,-2913.0212
871,4.33,5.14557233,-116.9976216,-11.58933488,-0.04723121,4.32,4.325,-12.19703246,-12.65450361,-13.12219065,3.53333278,3.36943665,3.16923644,-5.25563348,-6.11405566,-6.93473924,-12.05560127,-12.05500696,-12.08485642,0.005,0.005,0.005,-91.49423,-93.537408,-408.6356,-32.779226,-40.040042,-1452.1632,-171.684436,-164.136716,1509.544,0.118862,-5.969892,-1217.7508
872,4.335,6.72524859,-115.4264801,-16.32285094,3.00335803,4.325,4.33,-12.65450361,-13.12219065,-13.61941044,3.36943665,3.16923644,2.94715671,-6.11405566,-6.93473924,-7.70455976,-12.05500696,-12.08485642,-12.19641966,0.005,0.005,0.005,-93.537408,-99.443958,-1181.31,-40.040042,-44.415946,-875.1808,-164.136716,-153.964104,2034.5224,-5.969892,-22.312648,-3268.5512
873,4.34,8.35524092,-113.5274373,-15.79406788,5.00882146,4.33,4.335,-13.12219065,-13.61941044,-14.14468785,3.16923644,2.94715671,2.69810574,-6.93473924,-7.70455976,-8.41461773,-12.08485642,-12.19641966,-12.39009467,0.005,0.005,0.005,-99.443958,-105.055482,-1122.3048,-44.415946,-49.810194,-1078.8496,-153.964104,-142.011594,2390.502,-22.312648,-38.735002,-3284.4708
874,4.345,10.02839774,-111.2597101,-14.58430419,7.4080001,4.335,4.34,-13.61941044,-14.14468785,-14.70924499,2.94715671,2.69810574,2.40135225,-7.70455976,-8.41461773,-9.05557444,-12.19641966,-12.39009467,-12.71003636,0.005,0.005,0.005,-105.055482,-112.911428,-1571.1892,-49.810194,-59.350698,-1908.1008,-142.011594,-128.191342,2764.0504,-38.735002,-63.988338,-5050.6672
875,4.35,11.73403188,-108.5813482,-12.10778041,10.03009364,4.34,4.345,-14.14468785,-14.70924499,-15.32150915,2.69810574,2.40135225,2.09052655,-8.41461773,-9.05557444,-9.59908653,-12.39009467,-12.71003636,-13.1903481,0.005,0.005,0.005,-112.911428,-122.452832,-1908.2808,-59.350698,-62.16514,-562.8884,-128.191342,-108.702418,3897.7848,-63.988338,-96.062348,-6414.802
876,4.355,13.45065898,-105.4522922,-7.89999008,12.6519692,4.345,4.35,-14.70924499,-15.32150915,-15.96268216,2.40135225,2.09052655,1.71810352,-9.05557444,-9.59908653,-10.08752378,-12.71003636,-13.1903481,-13.78620446,0.005,0.005,0.005,-122.452832,-128.234602,-1156.354,-62.16514,-74.484606,-2463.8932,-108.702418,-97.68745,2202.9936,-96.062348,-119.171272,-4621.7848
877,4.36,15.15247558,-101.8383779,-2.03642574,15.1421592,4.35,4.355,-15.32150915,-15.96268216,-16.63979563,2.09052655,1.71810352,1.28132981,-9.59908653,-10.08752378,-10.51736628,-13.1903481,-13.78620446,-14.48903716,0.005,0.005,0.005,-128.234602,-135.422694,-1437.6184,-74.484606,-87.354742,-2574.0272,-97.68745,-85.9685,2343.79,-119.171272,-140.56654,-4279.0536
878,4.365,16.82083214,-97.71174229,4.86170329,17.41192508,4.355,4.36,-15.96268216,-16.63979563,-17.35736752,1.71810352,1.28132981,0.76837827,-10.08752378,-10.51736628,-10.92458294,-13.78620446,-14.48903716,-15.24610386,0.005,0.005,0.005,-135.422694,-143.514378,-1618.3368,-87.354742,-102.590308,-3047.1132,-85.9685,-81.443332,905.0336,-140.56654,-151.41334,-2169.36
