,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,delta_t_prev,delta_t,del_delta_t,knee_angular_vel_r_prev,knee_angular_vel_r,knee_angular_acc_r,ankle_angular_vel_r_prev,ankle_angular_vel_r,ankle_angular_acc_r,knee_angular_vel_l_prev,knee_angular_vel_l,knee_angular_acc_l,ankle_angular_vel_l_prev,ankle_angular_vel_l,ankle_angular_acc_l,knee_r_sin,knee_r_sin2,knee_r_cos,knee_r_cos2,ankle_r_sin,ankle_r_sin2,ankle_r_cos,ankle_r_cos2,knee_l_sin,knee_l_sin2,knee_l_cos,knee_l_cos2,ankle_l_sin,ankle_l_sin2,ankle_l_cos,ankle_l_cos2,knee_angle_r_^2,knee_angle_r_^3,ankle_angle_r_^2,ankle_angle_r_^3,knee_angle_l_^2,knee_angle_l_^3,ankle_angle_l_^2,ankle_angle_l_^3,knee_angle_r_tan,ankle_angle_r_tan,knee_angle_l_tan,ankle_angle_l_tan
30,3.38,-19.93706139,-71.07421064,-7.27026211,0.72928939,3.37,3.375,-5.27286725,-5.07662278,-4.86995002,-2.25768663,-2.09239093,-1.94637764,-55.80544623,-55.05427614,-54.29653395,-9.64298724,-9.32685811,-9.0175037,0.005,0.005,0.005,39.248894,41.334552,417.1316,33.05914,29.202658,-771.2964,150.234018,151.548438,262.884,63.225826,61.870882,-270.9888,-0.084894357,-0.16917577,0.996389958,0.985585896,-0.033964165,-0.067889139,0.999423051,0.997692871,-0.812048225,-0.947806993,0.583590336,-0.318844638,-0.156736194,-0.309598027,0.987640504,0.950867531,23.7164132,-115.4977469,3.788385917,-7.373629641,2948.113599,-160072.3501,81.31537298,-733.2616767,-0.08520194,-0.033983772,-1.391469622,-0.158697616
31,3.385,-20.80786747,-72.45268898,-7.46454162,0.72756148,3.375,3.38,-5.07662278,-4.86995002,-4.71306941,-2.09239093,-1.94637764,-1.7741671,-55.05427614,-54.29653395,-53.49334337,-9.32685811,-9.0175037,-8.75235818,0.005,0.005,0.005,41.334552,31.376122,-1991.686,29.202658,34.442108,1047.89,151.548438,160.638116,1817.9356,61.870882,53.029104,-1768.3556,-0.082165844,-0.163776028,0.99661867,0.986497548,-0.030960109,-0.061890535,0.999520621,0.998082943,-0.803787749,-0.956372666,0.594916175,-0.29214949,-0.152164065,-0.300784305,0.988355249,0.953692195,22.21302326,-104.6915204,3.147668899,-5.584490602,2861.537785,-153073.2233,76.60377371,-670.4636655,-0.082444616,-0.030974958,-1.351094125,-0.153956854
32,3.39,-21.63802705,-73.83223146,-7.60265378,0.72648112,3.38,3.385,-4.86995002,-4.71306941,-4.56150231,-1.94637764,-1.7741671,-1.59920081,-54.29653395,-53.49334337,-52.67168093,-9.0175037,-8.75235818,-8.51647215,0.005,0.005,0.005,31.376122,30.31342,-212.5404,34.442108,34.993258,110.23,160.638116,164.332488,738.8744,53.029104,47.177206,-1170.3796,-0.079529159,-0.158554507,0.99683254,0.987350226,-0.027907696,-0.055793651,0.999610504,0.998442321,-0.795173867,-0.964357441,0.606381498,-0.264602958,-0.14809374,-0.292921519,0.988973328,0.956136488,20.80730332,-94.91256218,2.557443231,-4.089865286,2774.305972,-146127.359,72.53029788,-617.7022619,-0.079781865,-0.02791857,-1.311342563,-0.149744929
33,3.395,-22.42518942,-75.21669668,-7.68639659,0.72616258,3.385,3.39,-4.71306941,-4.56150231,-4.43287599,-1.7741671,-1.59920081,-1.40277784,-53.49334337,-52.67168093,-51.81845673,-8.75235818,-8.51647215,-8.32188802,0.005,0.005,0.005,30.31342,25.725264,-917.6312,34.993258,39.284594,858.2672,164.332488,170.64484,1262.4704,47.177206,38.916826,-1652.076,-0.077291119,-0.154119815,0.997008567,0.988052166,-0.024480646,-0.048946619,0.999700304,0.998801396,-0.786056061,-0.971809306,0.618155215,-0.235768261,-0.144734207,-0.286420477,0.98947057,0.958104019,19.65038954,-87.10774,1.967785668,-2.760366129,2685.152458,-139140.4565,69.25382022,-576.3225368,-0.077523024,-0.024487985,-1.271615999,-0.146274393
34,3.4,-23.16974348,-76.61087381,-7.71834172,0.72679874,3.39,3.395,-4.56150231,-4.43287599,-4.28564828,-1.59920081,-1.40277784,-1.25245418,-52.67168093,-51.81845673,-50.95404858,-8.51647215,-8.32188802,-8.09042627,0.005,0.005,0.005,25.725264,29.445542,744.0556,39.284594,30.064732,-1843.9724,170.64484,172.88163,447.358,38.916826,46.29235,1475.1048,-0.074728945,-0.149039988,0.997203883,0.98883117,-0.021857708,-0.043704973,0.999761092,0.999044481,-0.776640994,-0.978479834,0.629943462,-0.206342468,-0.140735804,-0.278670174,0.990047188,0.960386867,18.36678118,-78.71356417,1.568641473,-1.96465157,2596.315067,-132292.764,65.45499723,-529.5588291,-0.074938482,-0.021862932,-1.232874124,-0.142150602
35,3.405,-23.87190316,-78.01736465,-7.70181952,0.72866679,3.395,3.4,-4.43287599,-4.28564828,-4.19790513,-1.40277784,-1.25245418,-1.04099666,-51.81845673,-50.95404858,-50.07229148,-8.32188802,-8.09042627,-7.94456796,0.005,0.005,0.005,29.445542,17.54863,-2379.3824,30.064732,42.291504,2445.3544,172.88163,176.35142,693.958,46.29235,29.171662,-3424.1376,-0.073201733,-0.146010688,0.997317154,0.989283013,-0.01816782,-0.036329642,0.999834952,0.999339861,-0.766854854,-0.984366426,0.641820561,-0.176132734,-0.13821498,-0.273776854,0.990402251,0.961793239,17.62240748,-73.97719477,1.083674046,-1.128101063,2507.234374,-125542.9704,63.11616007,-501.4306231,-0.07339865,-0.018170819,-1.194811915,-0.139554388
36,3.41,-24.5330032,-79.43834983,-7.64089764,0.73212867,3.4,3.405,-4.28564828,-4.19790513,-4.12020193,-1.25245418,-1.04099666,-0.86230935,-50.95404858,-50.07229148,-49.14818088,-8.09042627,-7.94456796,-7.81350601,0.005,0.005,0.005,17.54863,15.54064,-401.598,42.291504,35.737462,-1310.8084,176.35142,184.82212,1694.14,29.171662,26.21239,-591.8544,-0.071849128,-0.143326869,0.997415512,0.989675406,-0.015049569,-0.03009573,0.999886749,0.999547021,-0.756403783,-0.989534954,0.654104974,-0.144293367,-0.135949112,-0.269373872,0.990715821,0.963035678,16.97606394,-69.94481143,0.743577415,-0.641193757,2415.543684,-118719.5779,61.05087617,-477.0213879,-0.072035302,-0.015051274,-1.156395095,-0.137223116
37,3.415,-25.1518356,-80.87440677,-7.54035371,0.73762548,3.405,3.41,-4.19790513,-4.12020193,-4.027971,-1.04099666,-0.86230935,-0.6928491,-50.07229148,-49.14818088,-48.22301246,-7.94456796,-7.81350601,-7.66441798,0.005,0.005,0.005,15.54064,18.446186,581.1092,35.737462,33.89205,-369.0824,184.82212,185.033684,42.3128,26.21239,29.817606,721.0432,-0.070243462,-0.140139905,0.997529877,0.990131712,-0.012092203,-0.024182638,0.999926887,0.999707557,-0.745743648,-0.993678057,0.666233001,-0.112267176,-0.133370736,-0.264358461,0.991066217,0.964424494,16.22455038,-65.35201841,0.480039875,-0.332595196,2325.458931,-112140.635,58.74330297,-450.2332275,-0.070417402,-0.012093087,-1.119343603,-0.134572982
38,3.42,-25.72291665,-82.32382167,-7.40562739,0.74566444,3.41,3.415,-4.12020193,-4.027971,-3.96290296,-0.86230935,-0.6928491,-0.48415457,-49.14818088,-48.22301246,-47.27241567,-7.81350601,-7.66441798,-7.53133737,0.005,0.005,0.005,18.446186,13.013608,-1086.5156,33.89205,41.738906,1569.3712,185.033684,190.119358,1017.1348,29.817606,26.616122,-640.2968,-0.069110571,-0.137890656,0.997609006,0.990447458,-0.008449991,-0.016899378,0.999964298,0.999857195,-0.734588019,-0.996855638,0.678513407,-0.079239114,-0.131068434,-0.259875498,0.991373323,0.965642131,15.70459987,-62.23580531,0.234405648,-0.113488566,2234.681283,-105638.7825,56.72104258,-427.1853077,-0.06927621,-0.008450292,-1.082643337,-0.132208958
39,3.425,-26.24079562,-83.78638605,-7.24273557,0.75679599,3.415,3.42,-4.027971,-3.96290296,-3.9038857,-0.6928491,-0.48415457,-0.30025418,-48.22301246,-47.27241567,-46.29822574,-7.66441798,-7.53133737,-7.42391812,0.005,0.005,0.005,13.013608,11.803452,-242.0312,41.738906,36.780078,-991.7656,190.119358,194.837986,943.7256,26.616122,21.48385,-1026.4544,-0.068082952,-0.135849953,0.997679664,0.990729423,-0.0052404,-0.010480656,0.999986269,0.999945076,-0.722945751,-0.998973377,0.690904799,-0.045301118,-0.129209558,-0.25625287,0.99161731,0.96660978,15.24032356,-59.4964812,0.090152573,-0.027068687,2143.525707,-99241.43705,55.11456025,-409.1659825,-0.068241294,-0.005240472,-1.046375351,-0.130301838
40,3.43,-26.70257324,-85.26536867,-7.05815154,0.77158101,3.42,3.425,-3.96290296,-3.9038857,-3.85759384,-0.48415457,-0.30025418,-0.10386248,-47.27241567,-46.29822574,-45.30655188,-7.53133737,-7.42391812,-7.3325577,0.005,0.005,0.005,11.803452,9.258372,-509.016,36.780078,39.27834,499.6524,194.837986,198.334772,699.3572,21.48385,18.272084,-642.3532,-0.067276859,-0.134248866,0.997734346,0.990947649,-0.001812741,-0.003625477,0.999998357,0.999993428,-0.710879904,-0.999942748,0.703313417,-0.010700475,-0.127628221,-0.253168976,0.991822079,0.967422074,14.88103023,-57.40497057,0.010787415,-0.001120408,2052.683643,-93000.01798,53.76640242,-394.2452481,-0.067429631,-0.001812744,-1.010758343,-0.128680561
41,3.435,-27.10558657,-86.76353313,-6.8586547,0.79055025,3.425,3.43,-3.9038857,-3.85759384,-3.81891862,-0.30025418,-0.10386248,0.08844883,-46.29822574,-45.30655188,-44.29220802,-7.42391812,-7.3325577,-7.27106965,0.005,0.005,0.005,9.258372,7.735044,-304.6656,39.27834,38.462262,-163.2156,198.334772,202.868772,906.8,18.272084,12.29761,-1194.8948,-0.066603363,-0.132910945,0.997779531,0.991127984,0.001543723,0.003087442,0.999998808,0.999995234,-0.698317948,-0.999694807,0.715787709,0.024704087,-0.126563755,-0.251091979,0.991958475,0.967963232,14.58413943,-55.69564161,0.007823196,0.000691952,1961.799691,-86892.44002,52.86845386,-384.4102103,-0.066751583,0.001543725,-0.975593656,-0.127589772
42,3.44,-27.44943645,-88.28342335,-6.65116012,0.814159,3.43,3.435,-3.85759384,-3.81891862,-3.80246161,-0.10386248,0.08844883,0.29368449,-45.30655188,-44.29220802,-43.25802055,-7.3325577,-7.27106965,-7.26056901,0.005,0.005,0.005,7.735044,3.291402,-888.7284,38.462262,41.047132,516.974,202.868772,206.837494,793.7444,12.29761,2.100128,-2039.4964,-0.066316769,-0.132341561,0.99779862,0.991204172,0.005125739,0.010251343,0.999986863,0.999947454,-0.685284945,-0.998151851,0.728275047,0.060769089,-0.126381956,-0.250737164,0.991981654,0.968055202,14.4587143,-54.97870604,0.08625058,0.025330458,1871.256342,-80946.84529,52.71586235,-382.7471565,-0.06646308,0.005125806,-0.940969963,-0.127403522
43,3.445,-27.73941434,-89.82830954,-6.44254617,0.84273998,3.435,3.44,-3.81891862,-3.80246161,-3.77940521,0.08844883,0.29368449,0.49242977,-44.29220802,-43.25802055,-42.198297,-7.27106965,-7.26056901,-7.25862872,0.005,0.005,0.005,3.291402,4.61128,263.9756,41.047132,39.749056,-259.6152,206.837494,211.94471,1021.4432,2.100128,0.388058,-342.414,-0.065915239,-0.131543777,0.997825226,0.991310362,0.008594415,0.017188195,0.999963067,0.999852272,-0.67169857,-0.995221597,0.740824561,0.097642062,-0.126348363,-0.250671598,0.991985933,0.968072182,14.28390374,-53.98466022,0.242487078,0.119407856,1780.69627,-75142.35006,52.68769089,-382.4403863,-0.066058903,0.008594732,-0.90669047,-0.127369108
44,3.45,-27.98466093,-91.40074155,-6.23949796,0.87645686,3.44,3.445,-3.80246161,-3.77940521,-3.76938128,0.29368449,0.49242977,0.70501768,-43.25802055,-42.198297,-41.11541926,-7.26056901,-7.25862872,-7.31216386,0.005,0.005,0.005,4.61128,2.004786,-521.2988,39.749056,42.517582,553.7052,211.94471,216.575548,926.1676,0.388058,-10.707028,-2219.0172,-0.065740668,-0.131196909,0.997836742,0.991356329,0.012304569,0.024607276,0.999924296,0.999697195,-0.657578019,-0.990820744,0.753386454,0.135182299,-0.127275184,-0.252480224,0.991867444,0.967602055,14.20823523,-53.55625591,0.497049929,0.350428988,1690.477701,-69504.69942,53.46774032,-390.9648784,-0.065883191,0.012305501,-0.872829628,-0.128318744
45,3.455,-28.19649803,-93.00168759,-6.04837674,0.91526141,3.445,3.45,-3.77940521,-3.76938128,-3.7744111,0.49242977,0.70501768,0.92578743,-42.198297,-41.11541926,-40.00807659,-7.25862872,-7.31216386,-7.41105122,0.005,0.005,0.005,2.004786,-1.005964,-602.15,42.517582,44.15395,327.2736,216.575548,221.468534,978.5972,-10.707028,-19.777472,-1814.0888,-0.065828265,-0.131370963,0.997830967,0.991333279,0.016157336,0.032310453,0.999869462,0.999477881,-0.642895587,-0.98485667,0.765953826,0.173370528,-0.128986868,-0.255818701,0.991646302,0.966724776,14.24617915,-53.77093672,0.857082366,0.79347608,1600.646192,-64038.77546,54.92368019,-407.042207,-0.065971359,0.016159445,-0.839339873,-0.130073462
46,3.46,-28.38779146,-94.62995908,-5.92995246,0.95509076,3.45,3.455,-3.76938128,-3.7744111,-3.78770113,0.70501768,0.92578743,1.15073436,-41.11541926,-40.00807659,-38.88027252,-7.31216386,-7.41105122,-7.558439,0.005,0.005,0.005,-1.005964,-2.658006,-330.4084,44.15395,44.989386,167.0872,221.468534,225.560814,818.456,-19.777472,-29.477556,-1940.0168,-0.066059715,-0.131830838,0.997815671,0.991272228,0.020082753,0.040157406,0.999798321,0.999193366,-0.627695064,-0.97727014,0.778459316,0.211997813,-0.131537351,-0.260788903,0.991311215,0.96539585,14.34667985,-54.34093548,1.324189567,1.523790434,1511.675591,-58774.35895,57.13000012,-431.813621,-0.066204327,0.020086804,-0.806329953,-0.132690268
47,3.465,-28.57070264,-96.28134841,-5.848327,0.99846955,3.455,3.46,-3.7744111,-3.78770113,-3.81498096,0.92578743,1.15073436,1.38726894,-40.00807659,-38.88027252,-37.73411964,-7.41105122,-7.558439,-7.72419029,0.005,0.005,0.005,-2.658006,-5.455966,-559.592,44.989386,47.306916,463.506,225.560814,229.230576,733.9524,-29.477556,-33.150258,-734.5404,-0.06653479,-0.132774713,0.997784106,0.991146243,0.024210045,0.048405898,0.999706894,0.998827747,-0.611998105,-0.968008699,0.790859228,0.250916638,-0.134404567,-0.266370105,0.990926542,0.963870825,14.55407973,-55.52353704,1.924515112,2.669820039,1423.863785,-53728.24641,59.66311564,-460.8492585,-0.066682552,0.024217143,-0.773839494,-0.135635247
48,3.47,-28.75555714,-97.94817422,-5.80767412,1.04466321,3.46,3.465,-3.78770113,-3.81498096,-3.84200176,1.15073436,1.38726894,1.62070407,-38.88027252,-37.73411964,-36.546727,-7.558439,-7.72419029,-7.98617917,0.005,0.005,0.005,-5.455966,-5.40416,10.3612,47.306916,46.687026,-123.978,229.230576,237.478528,1649.5904,-33.150258,-52.397776,-3849.5036,-0.06700534,-0.133709506,0.997752617,0.991020569,0.02828285,0.056543072,0.99959996,0.998400161,-0.595478166,-0.956780365,0.803371492,0.290811507,-0.138934225,-0.275173575,0.990301611,0.961394562,14.76097752,-56.71170163,2.626681683,4.257073693,1335.663254,-48814.12032,63.77905774,-509.3509824,-0.067156266,0.028294169,-0.74122392,-0.14029486
49,3.475,-28.9525628,-99.6208095,-5.81355828,1.09252621,3.465,3.47,-3.81498096,-3.84200176,-3.87589226,1.38726894,1.62070407,1.84881402,-37.73411964,-36.546727,-35.33104844,-7.72419029,-7.98617917,-8.2675201,0.005,0.005,0.005,-5.40416,-6.7781,-274.788,46.687026,45.62199,-213.0072,237.478528,243.135712,1131.4368,-52.397776,-56.268186,-774.082,-0.0675955,-0.134881791,0.997712809,0.990861697,0.032262293,0.064490996,0.999479437,0.997918289,-0.578299802,-0.943582098,0.815824331,0.331138677,-0.143795234,-0.284601674,0.989607463,0.958645861,15.02254081,-58.22574966,3.418113281,6.319455755,1248.282984,-44103.14657,68.3518886,-565.1006129,-0.067750458,0.032279096,-0.708853341,-0.145305325
50,3.48,-29.1700257,-101.2879354,-5.87098994,1.14065992,3.47,3.475,-3.84200176,-3.87589226,-3.91579499,1.62070407,1.84881402,2.07546362,-36.546727,-35.33104844,-34.08869754,-7.98617917,-8.2675201,-8.59234085,0.005,0.005,0.005,-6.7781,-7.980546,-240.4892,45.62199,45.32992,-58.414,243.135712,248.47018,1066.8936,-56.268186,-64.96415,-1739.1928,-0.068290324,-0.1362618,0.997665491,0.990672863,0.036215752,0.072383989,0.999343994,0.997376839,-0.560475636,-0.928339239,0.828170913,0.371734122,-0.149403168,-0.295452641,0.988776362,0.955357387,15.3334504,-60.04264827,4.307549238,8.940161735,1162.0393,-39612.40623,73.82832128,-634.3581008,-0.068450122,0.036239526,-0.676763247,-0.151099049
51,3.485,-29.412727,-102.9373996,-5.98450199,1.18744424,3.475,3.48,-3.87589226,-3.91579499,-3.96469032,1.84881402,2.07546362,2.30133504,-35.33104844,-34.08869754,-32.79502994,-8.2675201,-8.59234085,-8.9710125,0.005,0.005,0.005,-7.980546,-9.779066,-359.704,45.32992,45.174284,-31.1272,248.47018,258.73352,2052.668,-64.96415,-75.73433,-2154.036,-0.069141692,-0.13795245,0.99760685,0.990438853,0.040155075,0.080245376,0.99919346,0.99677514,-0.541635294,-0.910611979,0.84061359,0.413262416,-0.155934747,-0.308054505,0.987767359,0.95136871,15.71876933,-62.32005262,5.296142966,12.18819939,1075.513989,-35271.51346,80.47906528,-721.9787006,-0.069307555,0.040187487,-0.644333259,-0.157865863
52,3.49,-29.6866444,-104.5613488,-6.15827049,1.23108106,3.48,3.485,-3.91579499,-3.96469032,-4.00815107,2.07546362,2.30133504,2.50956435,-34.08869754,-32.79502994,-31.48498186,-8.59234085,-8.9710125,-9.40127867,0.005,0.005,0.005,-9.779066,-8.69215,217.3832,45.174284,41.645862,-705.6844,258.73352,262.009616,655.2192,-75.73433,-86.053234,-2063.7808,-0.06989839,-0.139454852,0.997554116,0.99022843,0.043786157,0.087488326,0.999040926,0.996165545,-0.522275056,-0.890768405,0.85277709,0.454457531,-0.16334798,-0.322307948,0.986568516,0.946634875,16.065275,-64.39204918,6.297913227,15.80501851,991.3040827,-31211.19106,88.38404063,-830.922996,-0.070069772,0.043828192,-0.612440299,-0.165571855
53,3.495,-29.99914065,-106.1577919,-6.39639998,1.26965741,3.485,3.49,-3.96469032,-4.00815107,-4.04166667,2.30133504,2.50956435,2.69179352,-32.79502994,-31.48498186,-30.14631913,-8.9710125,-9.40127867,-9.87978265,0.005,0.005,0.005,-8.69215,-6.70312,397.806,41.645862,36.445834,-1040.0056,262.009616,267.732546,1144.586,-86.053234,-95.700796,-1929.5124,-0.070481904,-0.14061324,0.997513058,0.990064602,0.046963379,0.093823121,0.998896612,0.995588882,-0.50220998,-0.868567847,0.864745706,0.495570272,-0.171581485,-0.338073839,0.985169932,0.941119588,16.33506947,-66.02090583,7.245752354,19.50406923,908.8005571,-27396.99162,97.61010521,-964.3666239,-0.070657626,0.047015255,-0.580760305,-0.174164354
54,3.5,-30.35372089,-107.7264079,-6.70816602,1.30161159,3.49,3.495,-4.00815107,-4.04166667,-4.10476636,2.50956435,2.69179352,2.90764444,-31.48498186,-30.14631913,-28.80038995,-9.40127867,-9.87978265,-10.34290699,0.005,0.005,0.005,-6.70312,-12.619938,-1183.3636,36.445834,43.170184,1344.87,267.732546,269.185836,290.658,-95.700796,-92.624868,615.1856,-0.07158042,-0.142793608,0.997434832,0.989752487,0.050726189,0.101321769,0.998712598,0.994853707,-0.481759638,-0.844335219,0.876303401,0.535815302,-0.179538965,-0.353243224,0.983750863,0.93553152,16.84910687,-69.16164708,8.454396189,24.58237807,829.4624613,-23888.84233,106.975725,-1106.439974,-0.071764508,0.050791579,-0.549763515,-0.182504506
55,3.505,-30.75016785,-109.2685566,-7.09129145,1.3245875,3.495,3.5,-4.04166667,-4.10476636,-4.15780371,2.69179352,2.90764444,3.10203042,-30.14631913,-28.80038995,-27.42230074,-9.87978265,-10.34290699,-10.84165398,0.005,0.005,0.005,-12.619938,-10.60747,402.4936,43.170184,38.877196,-858.5976,269.185836,275.617842,1286.4012,-92.624868,-99.749398,-1424.906,-0.072503691,-0.144625743,0.997368144,0.98948643,0.054114199,0.108069816,0.998534753,0.994143307,-0.460545307,-0.81759337,0.887636198,0.575796041,-0.188095387,-0.369476056,0.982150765,0.929240251,17.28733169,-71.87733184,9.622592727,29.84957536,751.9825779,-20621.0924,117.541461,-1274.343849,-0.072695014,0.054193606,-0.518844666,-0.191513761
56,3.51,-31.18484493,-110.7883254,-7.54960452,1.33666601,3.5,3.505,-4.10476636,-4.15780371,-4.21364948,2.90764444,3.10203042,3.29179859,-28.80038995,-27.42230074,-26.0275292,-10.34290699,-10.84165398,-11.34755176,0.005,0.005,0.005,-10.60747,-11.169154,-112.3368,38.877196,37.953634,-184.7124,275.617842,278.954308,667.2932,-99.749398,-101.179556,-286.0316,-0.073475784,-0.146554357,0.997297002,0.989202618,0.057421122,0.11465276,0.998350046,0.993405629,-0.438802944,-0.78860201,0.898583316,0.614903952,-0.196759923,-0.385827201,0.980451698,0.922571066,17.75484194,-74.81268051,10.83593796,35.66972529,677.4322763,-17631.88835,128.7669309,-1461.189414,-0.073674927,0.057516021,-0.4883275,-0.200682933
57,3.515,-31.65154805,-112.2938008,-8.0870389,1.33605637,3.505,3.51,-4.15780371,-4.21364948,-4.26052344,3.10203042,3.29179859,3.46975997,-27.42230074,-26.0275292,-24.65595358,-10.84165398,-11.34755176,-11.81737153,0.005,0.005,0.005,-11.169154,-9.374792,358.8724,37.953634,35.592276,-472.2716,278.954308,274.315124,-927.8368,-101.179556,-93.963954,1443.1204,-0.074291653,-0.148172704,0.997236557,0.988961501,0.060521727,0.120821568,0.99816688,0.992674241,-0.41716853,-0.758269838,0.908829146,0.651940835,-0.204792826,-0.400904624,0.978805343,0.916119797,18.15205998,-77.33727704,12.03923425,41.77325307,607.9160469,-14988.74983,139.6502699,-1650.299123,-0.074497522,0.060632875,-0.459017552,-0.209227327
58,3.52,-32.13790051,-113.7928028,-8.70750698,1.32115543,3.51,3.515,-4.21364948,-4.26052344,-4.33388312,3.29179859,3.46975997,3.66700393,-26.0275292,-24.65595358,-23.24617616,-11.34755176,-11.81737153,-12.2773703,0.005,0.005,0.005,-9.374792,-14.671936,-1059.4288,35.592276,39.448792,771.3032,274.315124,281.955484,1528.072,-93.963954,-91.999754,392.84,-0.075568421,-0.150704684,0.997140619,0.988578827,0.063957608,0.127653324,0.997952616,0.991818849,-0.394682537,-0.725282485,0.918817553,0.68845139,-0.212644473,-0.415562434,0.977129637,0.909564656,18.7825429,-81.40134562,13.44691782,49.3099005,540.3847061,-12561.87807,150.7338215,-1850.614943,-0.07578512,0.064088822,-0.429554851,-0.217621557
59,3.525,-32.62641795,-115.2937351,-9.41465394,1.29060123,3.515,3.52,-4.26052344,-4.33388312,-4.41171415,3.46975997,3.66700393,3.85931404,-24.65595358,-23.24617616,-21.83200666,-11.81737153,-12.2773703,-12.70983307,0.005,0.005,0.005,-14.671936,-15.566206,-178.854,39.448792,38.462022,-197.354,281.955484,282.8339,175.6832,-91.999754,-86.492554,1101.44,-0.076922874,-0.153389911,0.997037046,0.988165743,0.067306814,0.134308368,0.997732325,0.990939586,-0.37188645,-0.690428189,0.928278228,0.723400937,-0.220013622,-0.429245168,0.9754968,0.903188012,19.46322174,-85.86617076,14.89430486,57.48179986,476.6365148,-10405.93157,161.5398567,-2053.144612,-0.077151471,0.067459791,-0.400619597,-0.225540075
60,3.53,-33.09773008,-116.8080589,-10.21150476,1.2433207,3.52,3.525,-4.33388312,-4.41171415,-4.49730425,3.66700393,3.85931404,4.04494678,-23.24617616,-21.83200666,-20.42161877,-12.2773703,-12.70983307,-13.0880419,0.005,0.005,0.005,-15.566206,-17.11802,-310.3628,38.462022,37.126548,-267.0948,282.8339,282.077578,-151.2644,-86.492554,-75.641766,2170.1576,-0.078412191,-0.156341523,0.996921024,0.987703057,0.070539011,0.140726599,0.997509022,0.990048496,-0.348925677,-0.653991675,0.9371504,0.756501745,-0.226448026,-0.441131284,0.97402325,0.897442583,20.22574552,-90.96133127,16.36159445,66.1817788,417.0425132,-8516.683215,171.2968408,-2241.940229,-0.078654366,0.070715161,-0.372326231,-0.23248729
61,3.535,-33.53045693,-118.3470123,-11.2871196,1.17822913,3.525,3.53,-4.41171415,-4.49730425,-4.59121086,3.85931404,4.04494678,4.22850919,-21.83200666,-20.42161877,-19.01943797,-12.70983307,-13.0880419,-13.41523246,0.005,0.005,0.005,-17.11802,-18.781322,-332.6604,37.126548,36.712482,-82.8132,282.077578,280.43616,-328.2836,-75.641766,-65.438112,2040.7308,-0.080046018,-0.159578328,0.996791169,0.98718527,0.073734431,0.147067439,0.997277912,0.989126467,-0.325888909,-0.616196009,0.94540807,0.787592838,-0.232006514,-0.451352077,0.972714232,0.892345955,21.07921716,-96.77913075,17.88028997,75.60697046,361.7390207,-6880.072865,179.968462,-2414.318753,-0.080303699,0.07393569,-0.344707137,-0.238514567
62,3.54,-33.90476703,-119.9208657,-12.43091474,1.09584576,3.53,3.535,-4.49730425,-4.59121086,-4.70725724,4.04494678,4.22850919,4.42288282,-20.42161877,-19.01943797,-17.61185243,-13.0880419,-13.41523246,-13.69030133,0.005,0.005,0.005,-18.781322,-23.209276,-885.5908,36.712482,38.874726,432.4488,280.43616,281.517108,216.1896,-65.438112,-55.013774,2084.8676,-0.082064745,-0.163575881,0.996627,0.986530755,0.077117225,0.153775146,0.997022033,0.988105867,-0.302567065,-0.576770342,0.953128098,0.816906342,-0.236673685,-0.459899191,0.971589197,0.887971134,22.15827072,-104.3046803,19.56189244,86.519958,310.177346,-5462.797645,187.4243505,-2565.895835,-0.082342486,0.077347564,-0.317446381,-0.243594397
