time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev,ankle_angle_l,delta_t,knee_angular_vel_r,ankle_angular_vel_r,knee_angular_vel_l,ankle_angular_vel_l
3.79,6.59807752,-8.20731702,66.97337616,-1.79488693,3.785,-28.29954617,-29.63667109,-23.69383424,-25.87052541,-19.47556549,-19.80587234,-17.01092593,-16.41241192,0.005,-267.424984,-435.338234,-66.06137,119.702802
3.795,5.05638234,-4.72023783,68.78357145,-3.143923,3.79,-29.63667109,-31.05716055,-25.87052541,-27.74268613,-19.80587234,-20.0234136,-16.41241192,-15.9506649,0.005,-284.097892,-374.432144,-43.508252,92.349404
3.8,3.50607589,-2.06956801,70.09830994,-4.4107951,3.795,-31.05716055,-32.47870124,-27.74268613,-29.54320476,-20.0234136,-20.21747807,-15.9506649,-15.34335283,0.005,-284.308138,-360.103726,-38.812894,121.462414
3.805,-3.80773302,1.95500438,70.88725583,-5.59797307,3.8,-32.47870124,-33.93504543,-29.54320476,-31.07587121,-20.21747807,-20.32547323,-15.34335283,-14.84067137,0.005,-291.268838,-306.53329,-21.599032,100.536292
3.81,-3.56605721,2.06704058,71.13990501,-6.71410105,3.805,-33.93504543,-35.42984728,-31.07587121,-32.25767621,-20.32547323,-20.34183123,-14.84067137,-14.43801395,0.005,-298.96037,-236.361,-3.2716,80.531484
3.815,-3.11783057,2.17426055,70.8687149,-7.77368678,3.81,-35.42984728,-36.95618936,-32.25767621,-33.25680812,-20.34183123,-20.32631483,-14.43801395,-13.92947412,0.005,-305.268416,-199.826382,3.10328,101.707966
3.82,-2.48735277,2.2723996,70.1119987,-8.79206255,3.815,-36.95618936,-38.50040485,-33.25680812,-33.96143758,-20.32631483,-20.24724344,-13.92947412,-13.48913165,0.005,-308.843098,-140.925892,15.814278,88.068494
3.825,-1.77141175,2.3522275,68.91903517,-9.78929695,3.82,-38.50040485,-40.06950708,-33.96143758,-34.37939319,-20.24724344,-20.11814266,-13.48913165,-13.11012612,0.005,-313.820446,-83.591122,25.820156,75.801106
3.83,-1.36824287,2.38025516,67.35372306,-10.78424779,3.825,-40.06950708,-41.63030941,-34.37939319,-34.57784878,-20.11814266,-19.91873666,-13.11012612,-12.66783844,0.005,-312.160466,-39.691118,39.8812,88.457536
3.835,-0.81659975,2.38906567,65.4907151,-11.79180463,3.83,-41.63030941,-43.19353246,-34.57784878,-34.50779204,-19.91873666,-19.69695327,-12.66783844,-12.25935951,0.005,-312.64461,14.011348,44.356678,81.695786
3.84,-0.1479012,2.3771879,63.41070595,-12.82484421,3.835,-43.19353246,-44.73498925,-34.50779204,-34.22524497,-19.69695327,-19.4326944,-12.25935951,-11.87591197,0.005,-308.291358,56.509414,52.851774,76.689508
3.845,0.60157325,2.34393013,61.19239052,-13.89284209,3.84,-44.73498925,-46.25232712,-34.22524497,-33.73849018,-19.4326944,-19.143111,-11.87591197,-11.49749389,0.005,-303.467574,97.350958,57.91668,75.683616
3.85,1.39297864,2.28950374,58.90810887,-15.00046013,3.845,-46.25232712,-47.71725411,-33.73849018,-33.10328285,-19.143111,-18.81213639,-11.49749389,-11.14946714,0.005,-292.985398,127.041466,66.194922,69.60535
3.855,2.18718974,2.21506358,56.60283843,-16.15105842,3.85,-47.71725411,-49.15491927,-33.10328285,-32.28700009,-18.81213639,-18.48430942,-11.14946714,-10.80548301,0.005,-287.533032,163.256552,65.565394,68.796826
3.86,2.9469679,2.122664,54.29628346,-17.34639592,3.855,-49.15491927,-50.47587766,-32.28700009,-31.47852038,-18.48430942,-18.09775853,-10.80548301,-10.53292503,0.005,-264.191678,161.695942,77.310178,54.511596
3.865,3.63889221,2.01513994,51.98879464,-18.58711074,3.86,-50.47587766,-51.74804857,-31.47852038,-30.59024,-18.09775853,-17.67909354,-10.53292503,-10.24460392,0.005,-254.434182,177.656076,83.732998,57.664222
3.87,4.23495486,1.89593038,49.67980504,-19.87513532,3.865,-51.74804857,-52.95545471,-30.59024,-29.65952995,-17.67909354,-17.28550791,-10.24460392,-10.00343227,0.005,-241.481228,186.14201,78.717126,48.23433
3.875,4.71376513,1.76886419,47.37255174,-21.21397321,3.87,-52.95545471,-54.06312607,-29.65952995,-28.75488679,-17.28550791,-16.87054054,-10.00343227,-9.77736405,0.005,-221.534272,180.928632,82.993474,45.213644
3.88,5.06131326,1.63792858,45.07929655,-22.60512641,3.875,-54.06312607,-55.084817,-28.75488679,-27.89031502,-16.87054054,-16.45806331,-9.77736405,-9.56765711,0.005,-204.338186,172.914354,82.495446,41.941388
3.885,5.27123835,1.50704083,42.80639187,-24.04853169,3.88,-55.084817,-56.02587318,-27.89031502,-27.07634369,-16.45806331,-16.0508607,-9.56765711,-9.36897914,0.005,-188.211236,162.794266,81.440522,39.735594
3.89,5.34458929,1.37984336,40.55593759,-25.54035603,3.885,-56.02587318,-56.8976239,-27.07634369,-26.29102456,-16.0508607,-15.66192409,-9.36897914,-9.14773338,0.005,-174.350144,157.063826,77.787322,44.249152
3.895,5.28913874,1.25953752,38.32686744,-27.07250286,3.89,-56.8976239,-57.69346878,-26.29102456,-25.5592052,-15.66192409,-15.27026229,-9.14773338,-8.95175839,0.005,-159.168976,146.363872,78.33236,39.194998
3.9,5.11834245,1.14876534,36.12505378,-28.6332636,3.895,-57.69346878,-58.41835282,-25.5592052,-24.87366969,-15.27026229,-14.88119622,-8.95175839,-8.76908253,0.005,-144.976808,137.107102,77.813214,36.535172
3.905,4.85001485,1.04954109,33.96168388,-30.20939934,3.9,-58.41835282,-59.00966444,-24.87366969,-24.33975968,-14.88119622,-14.46122367,-8.76908253,-8.673766,0.005,-118.262324,106.782002,83.99451,19.063306
3.91,4.50479058,0.96322932,31.85359304,-31.78612161,3.905,-59.00966444,-59.63286466,-24.33975968,-23.68264158,-14.46122367,-14.08617614,-8.673766,-8.4771921,0.005,-124.640044,131.42362,75.009506,39.31478
3.915,4.11040102,0.89123195,29.81456948,-33.34937105,3.91,-59.63286466,-60.13386973,-23.68264158,-23.14611553,-14.08617614,-13.69696161,-8.4771921,-8.34052649,0.005,-100.201014,107.30521,77.842906,27.333122
3.92,3.68389439,0.83330327,27.85435272,-34.88761377,3.915,-60.13386973,-60.60880584,-23.14611553,-22.54861869,-13.69696161,-13.31910992,-8.34052649,-8.17274811,0.005,-94.987222,119.499368,75.570338,33.555676
3.925,3.23670294,0.78809954,25.97679218,-36.39213221,3.92,-60.60880584,-61.04412844,-22.54861869,-21.94675024,-13.31910992,-12.9329837,-8.17274811,-8.01746562,0.005,-87.06452,120.37369,77.225244,31.056498
3.93,2.78891174,0.75510947,24.1809396,-37.85832337,3.925,-61.04412844,-61.43293482,-21.94675024,-21.34139134,-12.9329837,-12.54753969,-8.01746562,-7.86526027,0.005,-77.761276,121.07178,77.088802,30.44107
3.935,2.3566116,0.73344648,22.45935913,-39.28672831,3.93,-61.43293482,-61.80235675,-21.34139134,-20.70076705,-12.54753969,-12.16605037,-7.86526027,-7.68859402,0.005,-73.884386,128.124858,76.297864,35.33325
3.94,1.95175317,0.72195022,20.80281905,-40.68052673,3.935,-61.80235675,-62.09971361,-20.70076705,-20.06318269,-12.16605037,-11.77163422,-7.68859402,-7.58750813,0.005,-59.471372,127.516872,78.88323,20.217178
3.945,1.58227256,0.71928036,19.19940054,-42.04449506,3.94,-62.09971361,-62.36072165,-20.06318269,-19.45191496,-11.77163422,-11.37110171,-7.58750813,-7.44132631,0.005,-52.201608,122.253546,80.106502,29.236364
3.95,1.2523889,0.72399688,17.63505788,-43.38489659,3.945,-62.36072165,-62.59050333,-19.45191496,-18.78182355,-11.37110171,-10.98082595,-7.44132631,-7.30636137,0.005,-45.956336,134.018282,78.055152,26.992988
3.955,0.96301611,0.7346247,16.09644057,-44.70791844,3.95,-62.59050333,-62.77013372,-18.78182355,-18.12534395,-10.98082595,-10.56801919,-7.30636137,-7.19659622,0.005,-35.926078,131.29592,82.561352,21.95303
3.96,0.7122686,0.74970518,14.57429471,-46.01833117,3.955,-62.77013372,-62.92496963,-18.12534395,-17.46452668,-10.56801919,-10.15263988,-7.19659622,-7.0840705,0.005,-30.967182,132.163454,83.075862,22.505144
3.965,0.49602313,0.76783721,13.06739658,-47.32059975,3.96,-62.92496963,-63.02794678,-17.46452668,-16.80909096,-10.15263988,-9.73631494,-7.0840705,-6.97099221,0.005,-20.59543,131.087144,83.264988,22.615658
3.97,0.30848157,0.7877105,11.57079288,-48.61745643,3.965,-63.02794678,-63.08011081,-16.80909096,-16.15269399,-9.73631494,-9.29328818,-6.97099221,-6.87833603,0.005,-10.432806,131.279394,88.605352,18.531236
3.975,0.14269847,0.80813296,10.07686869,-49.91187318,3.97,-63.08011081,-63.11305959,-16.15269399,-15.51667878,-9.29328818,-8.85747419,-6.87833603,-6.79022171,0.005,-6.589756,127.203042,87.162798,17.622864
3.98,-0.00894331,0.82805363,8.57548421,-51.20728227,3.975,-63.11305959,-63.06887904,-15.51667878,-14.84996513,-8.85747419,-8.40929253,-6.79022171,-6.70297166,0.005,8.83611,133.34273,89.636332,17.45001
3.985,-0.15431048,0.8465819,7.05497185,-52.50728936,3.98,-63.06887904,-63.01135251,-14.84996513,-14.22537935,-8.40929253,-7.97583299,-6.70297166,-6.61302764,0.005,11.505306,124.917156,86.691908,17.988804
3.99,-0.30114132,0.86300334,5.50725314,-53.81527961,3.985,-63.01135251,-62.88881162,-14.22537935,-13.59144153,-7.97583299,-7.52874333,-6.61302764,-6.53392489,0.005,24.508178,126.787564,89.417932,15.82055
3.995,-0.45670048,0.87679196,3.93052525,-55.13511879,3.99,-62.88881162,-62.75046096,-13.59144153,-12.92651196,-7.52874333,-7.05259823,-6.53392489,-6.50636292,0.005,27.670132,132.985914,95.22902,5.512394
4,-0.62746672,0.88761783,2.33081314,-56.47129748,3.995,-62.75046096,-62.53172488,-12.92651196,-12.34258932,-7.05259823,-6.63594343,-6.50636292,-6.41191265,0.005,43.747216,116.784528,83.33096,18.890054
4.005,-0.81888489,0.89534724,0.72048911,-57.82907241,4,-62.53172488,-62.27578619,-12.34258932,-11.77932799,-6.63594343,-6.22738746,-6.41191265,-6.31747164,0.005,51.187738,112.652266,81.711194,18.888202
4.01,-1.03520481,0.90003372,-0.88435019,-59.21497168,4.005,-62.27578619,-62.00260556,-11.77932799,-11.14936413,-6.22738746,-5.79339366,-6.31747164,-6.27803038,0.005,54.636126,125.992772,86.79876,7.888252
4.015,-1.27938174,0.90190041,-2.46760688,-60.63654068,4.01,-62.00260556,-61.63614244,-11.14936413,-10.6621324,-5.79339366,-5.41820305,-6.27803038,-6.16073966,0.005,73.292624,97.446346,75.038122,23.458144
4.02,-1.55303184,0.90131531,-4.01340673,-62.10108191,4.015,-61.63614244,-61.22533362,-10.6621324,-10.15920945,-5.41820305,-5.03547903,-6.16073966,-6.07237298,0.005,82.161764,100.58459,76.544804,17.673336
4.025,-1.85647068,0.89876104,-5.50751987,-63.61530734,4.02,-61.22533362,-60.77797922,-10.15920945,-9.68804584,-5.03547903,-4.69545388,-6.07237298,-5.95295407,0.005,89.47088,94.232722,68.00503,23.883782
4.03,-2.18883339,0.8948012,-6.93702624,-65.18493024,4.025,-60.77797922,-60.28387047,-9.68804584,-9.28342194,-4.69545388,-4.36680438,-5.95295407,-5.86175549,0.005,98.82175,80.92478,65.7299,18.239716
4.035,-2.53930278,0.89104226,-8.29157214,-66.81379819,4.03,-60.28387047,-59.72848589,-9.28342194,-8.78461827,-4.36680438,-4.05418205,-5.86175549,-5.71414649,0.005,111.076916,99.760734,62.524466,29.5218
4.04,-2.90289272,0.88828094,-9.5645629,-68.50296012,4.035,-59.72848589,-59.14747596,-8.78461827,-8.36493842,-4.05418205,-3.786793,-5.71414649,-5.55852736,0.005,116.201986,83.93597,53.47781,31.123826
4.045,-3.27810268,0.8868462,-10.75451071,-70.25024105,4.04,-59.14747596,-58.50614934,-8.36493842,-8.04618239,-3.786793,-3.53866985,-5.55852736,-5.41417069,0.005,128.265324,63.751206,49.62463,28.871334
4.05,-3.65902377,0.8874552,-11.86359025,-72.04887276,4.045,-58.50614934,-57.78979046,-8.04618239,-7.7165673,-3.53866985,-3.32572181,-5.41417069,-5.23383809,0.005,143.271776,65.923018,42.589608,36.06652
4.055,-4.03926703,0.89077006,-12.89583925,-73.88741719,4.05,-57.78979046,-57.07574952,-7.7165673,-7.25296083,-3.32572181,-3.09737216,-5.23383809,-5.01392687,0.005,142.808188,92.721294,45.66993,43.982244
4.06,-4.41218245,0.89738372,-13.85466368,-75.75098799,4.055,-57.07574952,-56.30271674,-7.25296083,-6.95481771,-3.09737216,-2.94082916,-5.01392687,-4.81748091,0.005,154.606556,59.628624,31.3086,39.289192
4.065,-4.7710302,0.90781219,-14.74272252,-77.62386968,4.06,-56.30271674,-55.45034554,-6.95481771,-6.69662613,-2.94082916,-2.78520294,-4.81748091,-4.60001685,0.005,170.47424,51.638316,31.125244,43.492812
4.07,-5.10917677,0.92249122,-15.56157256,-79.49138733,4.065,-55.45034554,-54.58330145,-6.69662613,-6.30220308,-2.78520294,-2.63232127,-4.60001685,-4.34824721,0.005,173.408818,78.88461,30.576334,50.353928
4.075,-5.42031237,0.94177529,-16.31255175,-81.34152089,4.07,-54.58330145,-53.6552081,-6.30220308,-6.08262289,-2.63232127,-2.52709819,-4.34824721,-4.1442442,0.005,185.61867,43.916038,21.044616,40.800602
4.08,-5.69864303,0.96593798,-16.99553507,-83.16515268,4.075,-53.6552081,-52.6978431,-6.08262289,-5.80797384,-2.52709819,-2.41624988,-4.1442442,-3.91344835,0.005,191.473,54.92981,22.169662,46.15917
4.085,-5.9390597,0.99517187,-17.61050873,-84.95616801,4.08,-52.6978431,-51.69222214,-5.80797384,-5.56138637,-2.41624988,-2.3212175,-3.91344835,-3.67534034,0.005,201.124192,49.317494,19.006476,47.621602
4.09,-6.13725468,1.02958614,-18.16082558,-86.71151014,4.085,-51.69222214,-50.66750681,-5.56138637,-5.22924559,-2.3212175,-2.25582752,-3.67534034,-3.39103699,0.005,204.943066,66.428156,13.077996,56.86067
4.095,-6.28972309,1.06919925,-18.65383972,-88.43075727,4.09,-50.66750681,-49.59866802,-5.22924559,-4.97693141,-2.25582752,-2.18173697,-3.39103699,-3.16292926,0.005,213.767758,50.462836,14.81811,45.621546
4.1,-6.39366751,1.1139259,-19.09581425,-90.11476474,4.095,-49.59866802,-48.48768352,-4.97693141,-4.76818822,-2.18173697,-2.11955204,-3.16292926,-2.94707467,0.005,222.1969,41.748638,12.436986,43.170918
4.105,-6.44691023,1.1635587,-19.49013961,-91.76504655,4.1,-48.48768352,-47.31844158,-4.76818822,-4.66051189,-2.11955204,-2.05765204,-2.94707467,-2.7693896,0.005,233.848388,21.535266,12.38,35.537014
4.11,-6.44789131,1.21774457,-19.8375543,-93.38304735,4.105,-47.31844158,-46.14344657,-4.66051189,-4.38806578,-2.05765204,-2.02664997,-2.7693896,-2.52019678,0.005,234.999002,54.489222,6.200414,49.838564
4.115,-6.39574378,1.27595508,-20.1367412,-94.96918428,4.11,-46.14344657,-44.90864422,-4.38806578,-4.32868388,-2.02664997,-1.99340211,-2.52019678,-2.35302799,0.005,246.96047,11.87638,6.649572,33.433758
4.12,-6.29041895,1.33745248,-20.38512842,-96.52243707,4.115,-44.90864422,-43.66610706,-4.32868388,-4.09049852,-1.99340211,-1.96718486,-2.35302799,-2.13799486,0.005,248.507432,47.637072,5.24345,43.006626
4.125,-6.13288667,1.40125467,-20.58024184,-98.04037897,4.12,-43.66610706,-42.3714432,-4.09049852,-4.05404251,-1.96718486,-1.97353369,-2.13799486,-1.9622296,0.005,258.932772,7.291202,-1.269766,35.153052
4.13,-5.92546525,1.46610319,-20.71984786,-99.51959044,4.125,-42.3714432,-41.05303874,-4.05404251,-3.90308841,-1.97353369,-1.97401437,-1.9622296,-1.7570297,0.005,263.680892,30.19082,-0.096136,41.03998
4.135,-5.79103364,1.5226577,-20.80374813,-100.9560484,4.13,-41.05303874,-39.67059344,-3.90308841,-3.92262567,-1.97401437,-2.00453664,-1.7570297,-1.58414436,0.005,276.48906,-3.907452,-6.104454,34.577068
4.14,-6.05074324,1.55053106,-20.83526896,-102.3455313,4.135,-39.67059344,-38.24304577,-3.92262567,-3.95629069,-2.00453664,-2.03886096,-1.58414436,-1.40014896,0.005,285.509534,-6.733004,-6.864864,36.79908
4.145,-6.40525791,1.56982968,-20.82072598,-103.6837691,4.14,-38.24304577,-36.77937129,-3.95629069,-3.97177195,-2.03886096,-2.09312965,-1.40014896,-1.19639643,0.005,292.734896,-3.096252,-10.853738,40.750506
4.15,-6.87174357,1.57888733,-20.7689115,-104.9667066,4.145,-36.77937129,-35.28918533,-3.97177195,-4.02695889,-2.09312965,-2.14903234,-1.19639643,-1.00888155,0.005,298.037192,-11.037388,-11.180538,37.502976
4.155,-7.46588942,1.57615185,-20.6894149,-106.1913207,4.15,-35.28918533,-33.77293915,-4.02695889,-4.09535844,-2.14903234,-2.2210581,-1.00888155,-0.81785201,0.005,303.249236,-13.67991,-14.405152,38.205908
4.16,-8.20064141,1.56027287,-20.59023923,-107.3562056,4.155,-33.77293915,-32.22864012,-4.09535844,-4.17881585,-2.2210581,-2.28047449,-0.81785201,-0.64943816,0.005,308.859806,-16.691482,-11.883278,33.68277
4.165,-9.08478324,1.53018456,-20.47716319,-108.4614082,4.16,-32.22864012,-30.67217301,-4.17881585,-4.28170306,-2.28047449,-2.3468869,-0.64943816,-0.49291527,0.005,311.293422,-20.577442,-13.282482,31.304578
4.17,-10.28490255,1.50111437,-20.35406617,-109.5087292,4.165,-30.67217301,-29.07059368,-4.28170306,-4.4048896,-2.3468869,-2.44110165,-0.49291527,-0.32611757,0.005,320.315866,-24.637308,-18.84295,33.35954
4.175,-11.63104992,1.46235316,-20.22305062,-110.5020396,4.17,-29.07059368,-27.47517746,-4.4048896,-4.48576564,-2.44110165,-2.51696219,-0.32611757,-0.17237506,0.005,319.083244,-16.175208,-15.172108,30.748502
4.18,-13.057303,1.4097875,-20.08424088,-111.4467176,4.175,-27.47517746,-25.83446963,-4.48576564,-4.57972181,-2.51696219,-2.61993,-0.17237506,-0.00183896,0.005,328.141566,-18.791234,-20.593562,34.10722
4.185,-14.53215414,1.34276102,-19.93551707,-112.3491652,4.18,-25.83446963,-24.21691582,-4.57972181,-4.67979353,-2.61993,-2.72736752,-0.00183896,0.15400326,0.005,323.510762,-20.014344,-21.487504,31.168444
4.19,-16.02031018,1.2606798,-19.77336193,-113.217509,4.185,-24.21691582,-22.59027983,-4.67979353,-4.78728622,-2.72736752,-2.83134134,0.15400326,0.29661418,0.005,325.327198,-21.498538,-20.794764,28.522184
4.195,-17.4852345,1.16301083,-19.59375571,-114.0613161,4.19,-22.59027983,-20.95842912,-4.78728622,-4.90151859,-2.83134134,-2.94157563,0.29661418,0.43058472,0.005,326.370142,-22.846474,-22.046858,26.794108
4.2,-18.02351904,1.0276474,-19.39319775,-114.8908642,4.195,-20.95842912,-19.32981706,-4.90151859,-5.0391134,-2.94157563,-3.05465346,0.43058472,0.56284955,0.005,325.722412,-27.518962,-22.615566,26.452966
4.205,-18.59584507,0.87164722,-19.16837014,-115.7163816,4.2,-19.32981706,-17.69687584,-5.0391134,-5.19103985,-3.05465346,-3.17981815,0.56284955,0.68708768,0.005,326.588244,-30.38529,-25.032938,24.847626
4.21,-19.38774244,0.70170936,-18.91583736,-116.5475789,4.205,-17.69687584,-16.07988196,-5.19103985,-5.38646215,-3.17981815,-3.29235812,0.68708768,0.7872617,0.005,323.398776,-39.08446,-22.507994,20.034804
4.215,-20.38883512,0.52130561,-18.63241485,-117.3932265,4.21,-16.07988196,-14.43284694,-5.38646215,-5.5904054,-3.29235812,-3.44550891,0.7872617,0.92536167,0.005,329.407004,-40.78865,-30.630158,27.619994
4.22,-21.57364307,0.33431068,-18.31477361,-118.2603067,4.215,-14.43284694,-12.82357112,-5.5904054,-5.82846096,-3.44550891,-3.58842473,0.92536167,1.03942138,0.005,321.855164,-47.611112,-28.583164,22.811942
4.225,-22.90267253,0.14479581,-17.95887703,-119.1525578,4.22,-12.82357112,-11.2497047,-5.82846096,-6.08588053,-3.58842473,-3.74361501,1.03942138,1.14829211,0.005,314.773284,-51.483914,-31.038056,21.774146
4.23,-24.34103207,-0.04224584,-17.5610678,-120.0704784,4.225,-11.2497047,-9.73521655,-6.08588053,-6.34931873,-3.74361501,-3.91059985,1.14829211,1.25599041,0.005,302.89763,-52.68764,-33.396968,21.53966
4.235,-25.93953744,-0.2153944,-17.11911316,-121.0115414,4.23,-9.73521655,-8.30620853,-6.34931873,-6.61525825,-3.91059985,-4.082834,1.25599041,1.36397524,0.005,285.801604,-53.187904,-34.44683,21.596966
4.24,-27.39179521,-0.38473651,-16.63238775,-121.9710583,4.235,-8.30620853,-6.98344686,-6.61525825,-6.84164924,-4.082834,-4.27410386,1.36397524,1.46412708,0.005,264.552334,-45.278198,-38.253972,20.030368
4.245,-28.66135452,-0.54659323,-16.10162143,-122.9422318,4.24,-6.98344686,-5.78356682,-6.84164924,-7.07641391,-4.27410386,-4.46883006,1.46412708,1.57161406,0.005,239.976008,-46.952934,-38.94524,21.497396
4.25,-29.7145814,-0.69714606,-15.52791298,-123.9153379,4.245,-5.78356682,-4.76337872,-7.07641391,-7.27212434,-4.46883006,-4.65473424,1.57161406,1.65436095,0.005,204.03762,-39.142086,-37.180836,16.549378
4.255,-30.52126441,-0.8325953,-14.91191962,-124.8777709,4.25,-4.76337872,-3.87814694,-7.27212434,-7.44105688,-4.65473424,-4.89122478,1.65436095,1.78672617,0.005,177.046356,-33.786508,-47.298108,26.473044
4.26,-31.05527607,-0.9493484,-14.25348973,-125.8148165,4.255,-3.87814694,-3.21542549,-7.44105688,-7.51251299,-4.89122478,-5.07784691,1.78672617,1.8671123,0.005,132.54429,-14.291222,-37.324426,16.077226
4.265,-31.29532236,-1.04421709,-13.55223525,-126.711438,4.26,-3.21542549,-2.73807754,-7.51251299,-7.63948802,-5.07784691,-5.25016165,1.8671123,1.94815361,0.005,95.46959,-25.395006,-34.462948,16.208262
4.27,-31.22581557,-1.11460049,-12.80930968,-127.5544854,4.265,-2.73807754,-2.48549633,-7.63948802,-7.60518035,-5.25016165,-5.49181402,1.94815361,2.04158888,0.005,50.516242,6.861534,-48.330474,18.687054
4.275,-30.83785256,-1.15863274,-12.02751272,-128.3329718,4.27,-2.48549633,-2.39587563,-7.60518035,-7.64845856,-5.49181402,-5.71653018,2.04158888,2.10024373,0.005,17.92414,-8.655642,-44.943232,11.73097
4.28,-30.13017469,-1.17527616,-11.20960801,-129.0377919,4.275,-2.39587563,-2.50736091,-7.64845856,-7.636669,-5.71653018,-5.94082032,2.10024373,2.15462736,0.005,-22.297056,2.357912,-44.858028,10.876726
4.285,-29.10995343,-1.1643487,-10.35873817,-129.6616988,4.28,-2.50736091,-2.76680362,-7.636669,-7.62510025,-5.94082032,-6.14969338,2.15462736,2.17742598,0.005,-51.888542,2.31375,-41.774612,4.559724
4.29,-27.79326802,-1.12648531,-9.47893096,-130.1992484,4.285,-2.76680362,-3.18583891,-7.62510025,-7.59569495,-6.14969338,-6.3820813,2.17742598,2.19553946,0.005,-83.807058,5.88106,-46.477584,3.622696
4.295,-26.20516059,-1.06304233,-8.57437105,-130.6459677,4.29,-3.18583891,-3.74068939,-7.59569495,-7.54451823,-6.3820813,-6.61547122,2.19553946,2.19512981,0.005,-110.970096,10.235344,-46.677984,-0.08193
4.3,-24.37919208,-0.97595921,-7.64850969,-130.9973742,4.295,-3.74068939,-4.3541292,-7.54451823,-7.50455247,-6.61547122,-6.84881894,2.19512981,2.16791616,0.005,-122.687962,7.993152,-46.669544,-5.44273
4.305,-22.35647886,-0.86759554,-6.70376897,-131.2478222,4.3,-4.3541292,-5.04332149,-7.50455247,-7.45137136,-6.84881894,-7.09936335,2.16791616,2.13832269,0.005,-137.838458,10.636222,-50.108882,-5.918694
4.31,-20.18424344,-0.74056301,-5.74187045,-131.3892715,4.305,-5.04332149,-5.78063687,-7.45137136,-7.33114527,-7.09936335,-7.36483092,2.13832269,2.08721165,0.005,-147.463076,24.045218,-53.093514,-10.222208
4.315,-17.91396069,-0.59757102,-4.76509069,-131.4107943,4.31,-5.78063687,-6.54502383,-7.33114527,-7.24551972,-7.36483092,-7.6247538,2.08721165,2.02550646,0.005,-152.877392,17.12511,-51.984576,-12.341038
